node_id,is_complete,num_in_links,num_out_links,osm_traffic_controller,longitude,latitude,osm_changeset,birth_timestamp,death_timestamp,region_id
597363848,True,1,1,null,-73.8858643,40.7282807,3414838,1405267167641,40000000000000,248
370897167,True,1,2,null,-73.9716634,40.7282996,7652793,1405267167641,40000000000000,168
597325433,True,1,1,null,-73.9084219,40.728302,3414263,1405267167641,40000000000000,228
42879315,True,3,3,null,-73.85489,40.728302,3157040,1405267167641,40000000000000,268
1672875555,True,2,2,null,-73.8904843,40.7283024,10962472,1405267167641,40000000000000,248
42498314,True,4,3,null,-73.959008,40.728314,2155102,1405267167641,40000000000000,188
42799292,True,3,3,null,-73.881854,40.728322,3157040,1405267167641,40000000000000,248
42885118,True,2,2,null,-73.89653,40.72833,3157040,1405267167641,40000000000000,228
42860161,True,3,4,null,-73.8710304,40.7283585,21428220,1405267167641,40000000000000,248
42786681,True,3,2,null,-73.898728,40.728377,3157040,1405267167641,40000000000000,228
597363705,True,1,1,null,-73.8853489,40.7283854,3414838,1405267167641,40000000000000,248
42799296,True,1,2,null,-73.8807677,40.7283935,3414838,1405267167641,40000000000000,248
277629843,True,2,1,null,-73.8570429,40.7284056,461229,1405267167641,40000000000000,268
42839103,True,3,3,null,-73.889647,40.728406,3157040,1405267167641,40000000000000,248
597363828,True,1,1,null,-73.8821946,40.7284098,3414838,1405267167641,40000000000000,248
42428460,True,2,2,null,-73.994252,40.728412,3424090,1405267167641,40000000000000,168
42491231,True,2,2,null,-73.952412,40.728418,2155102,1405267167641,40000000000000,188
597363856,True,1,1,null,-73.8858588,40.7284189,9134388,1405267167641,40000000000000,248
1692433932,True,2,2,null,-73.9996723,40.7284251,11110749,1405267167641,40000000000000,148
42844621,True,3,3,null,-73.873907,40.728434,3157040,1405267167641,40000000000000,248
597363833,True,1,1,null,-73.8816689,40.7284423,3414838,1405267167641,40000000000000,248
42454997,True,3,3,null,-73.98179,40.728446,3400487,1405267167641,40000000000000,168
42498317,True,3,3,null,-73.95736,40.728458,2155102,1405267167641,40000000000000,188
42440754,True,3,3,null,-73.9757347,40.7284698,19244973,1405267167641,40000000000000,168
42876193,True,1,1,null,-73.924486,40.728473,3157040,1405267167641,40000000000000,208
42799301,True,2,1,null,-73.879748,40.7284762,22607774,1405267167641,40000000000000,248
42891833,True,2,2,null,-73.85173,40.728478,3157040,1405267167641,40000000000000,268
42478907,True,2,2,null,-73.948495,40.728485,2155102,1405267167641,40000000000000,188
42858223,True,1,3,null,-73.876481,40.728486,3157040,1405267167641,40000000000000,248
42905877,True,3,3,null,-73.888726,40.728494,3157040,1405267167641,40000000000000,248
42823469,True,4,4,null,-73.917967,40.728501,2114249,1405267167641,40000000000000,228
479156177,True,1,1,null,-73.8822912,40.7285154,3414838,1405267167641,40000000000000,248
42815453,True,1,2,null,-73.879034,40.72852,2114249,1405267167641,40000000000000,248
42905884,True,2,3,null,-73.888228,40.728532,3157040,1405267167641,40000000000000,248
42831876,True,3,3,null,-73.860755,40.728536,3157040,1405267167641,40000000000000,268
597363688,True,1,2,null,-73.8852309,40.7285398,3414838,1405267167641,40000000000000,248
1672875556,True,4,3,null,-73.8908955,40.7285496,10962472,1405267167641,40000000000000,248
479156182,True,1,1,null,-73.8817628,40.7285501,2328610,1405267167641,40000000000000,248
597363610,True,1,2,null,-73.8805746,40.7285642,3414838,1405267167641,40000000000000,248
42898872,True,4,4,null,-73.9056313,40.7285714,3414263,1405267167641,40000000000000,228
42819299,True,1,1,null,-73.868754,40.728573,3157040,1405267167641,40000000000000,248
42434142,True,2,2,null,-73.987672,40.728595,3400487,1405267167641,40000000000000,168
42919588,True,4,4,null,-73.887201,40.728612,3157040,1405267167641,40000000000000,248
42813714,True,4,4,null,-73.901226,40.728632,2114249,1405267167641,40000000000000,228
2089937932,True,2,1,null,-73.8589386,40.7286455,14477181,1405267167641,40000000000000,268
479154399,True,1,1,null,-73.8823877,40.7286537,3414838,1405267167641,40000000000000,248
42813899,True,3,3,null,-73.863262,40.728659,2114249,1405267167641,40000000000000,268
479154393,True,1,1,null,-73.8818406,40.7286862,3414838,1405267167641,40000000000000,248
42434197,True,1,2,null,-73.989805,40.728696,2221591,1405267167641,40000000000000,168
42496862,True,2,2,null,-73.951567,40.728697,2155102,1405267167641,40000000000000,188
42431515,True,1,1,null,-74.003297,40.728713,2221591,1405267167641,40000000000000,148
597363778,True,2,2,null,-73.885841,40.7287162,3414838,1405267167641,40000000000000,248
42498320,True,1,2,null,-73.954611,40.728724,2155102,1405267167641,40000000000000,188
42884465,True,1,2,null,-73.850879,40.72873,3157040,1405267167641,40000000000000,268
42436947,True,3,4,null,-73.978536,40.728746,6029482,1405267167641,40000000000000,168
42498667,True,2,2,null,-73.947666,40.728758,2155102,1405267167641,40000000000000,188
42436371,True,2,2,null,-74.0070906,40.7287682,5154891,1405267167641,40000000000000,148
597363683,True,1,1,null,-73.8825165,40.7287756,3414838,1405267167641,40000000000000,248
42876186,True,4,4,null,-73.9261332,40.7287784,3420293,1405267167641,40000000000000,208
42430903,True,2,2,null,-73.9844396,40.7287826,10302475,1405267167641,40000000000000,168
1692433935,True,2,2,null,-74.0004308,40.7288005,11110749,1405267167641,40000000000000,148
42449580,True,2,2,null,-73.995061,40.72881,2221591,1405267167641,40000000000000,168
42498324,True,2,3,null,-73.953658,40.728823,2155102,1405267167641,40000000000000,188
597363482,True,1,1,null,-73.8819371,40.7288244,3414838,1405267167641,40000000000000,248
42904992,True,2,2,null,-73.865893,40.72883,3157040,1405267167641,40000000000000,268
42823467,True,4,4,null,-73.9195343,40.7288313,3432225,1405267167641,40000000000000,208
42833539,True,1,1,null,-73.922848,40.728839,3157040,1405267167641,40000000000000,208
42436968,True,3,2,null,-74.005269,40.728853,2221591,1405267167641,40000000000000,148
42436109,True,2,2,null,-74.0085939,40.7289097,5154891,1405267167641,40000000000000,148
42786687,True,2,2,null,-73.897735,40.728919,3157040,1405267167641,40000000000000,228
42434196,True,3,2,null,-73.9903662,40.7289324,3396277,1405267167641,40000000000000,168
