k,imbalance,lat,lon,region
32,10,40.699051,-73.967658,6
32,10,40.699071,-73.93547,6
32,10,40.6990852,-73.9687224,6
32,10,40.69909,-73.956075,6
32,10,40.699109,-73.934009,4
32,10,40.699117,-73.969709,6
32,10,40.699159,-73.927049,4
32,10,40.699162,-73.901524,4
32,10,40.699173,-73.971595,6
32,10,40.699177,-73.960499,6
32,10,40.699187,-73.99398,7
32,10,40.699193,-73.955184,6
32,10,40.6992,-73.923082,4
32,10,40.699202,-73.93128,4
32,10,40.699208,-73.97555,6
32,10,40.69922,-73.986864,7
32,10,40.6992248,-73.9845178,7
32,10,40.69923,-73.898068,4
32,10,40.6992405,-73.9859209,7
32,10,40.699252,-73.973197,6
32,10,40.699252,-73.987822,7
32,10,40.6992681,-73.9148129,4
32,10,40.6992699,-73.9887808,7
32,10,40.699279,-73.904783,4
32,10,40.699284,-73.959824,6
32,10,40.699292,-73.941309,6
32,10,40.699296,-73.95429,6
32,10,40.6992991,-73.9839382,7
32,10,40.6993,-73.913606,4
32,10,40.699374,-73.947105,6
32,10,40.699392,-73.992075,7
32,10,40.699392,-73.919377,4
32,10,40.6993983,-73.9769798,6
32,10,40.699405,-73.95337,6
32,10,40.699409,-73.936216,6
32,10,40.699422,-73.994834,7
32,10,40.69944,-73.912289,4
32,10,40.6994782,-73.9686997,6
32,10,40.69948,-73.939728,6
32,10,40.699485,-73.961032,6
32,10,40.6994989,-73.8878407,5
32,10,40.699503,-73.969689,6
32,10,40.69952,-73.989806,7
32,10,40.6995563,-73.9110442,4
32,10,40.699563,-73.971534,6
32,10,40.6995641,-73.8885214,5
32,10,40.6995764,-73.8686396,5
32,10,40.699584,-73.85709,5
32,10,40.699584,-73.902239,4
32,10,40.699585,-73.927797,4
32,10,40.699594,-73.972652,6
32,10,40.699611,-73.957794,6
32,10,40.699628,-73.932031,4
32,10,40.699628,-73.923833,4
32,10,40.6996369,-73.9785724,7
32,10,40.699658,-73.995688,7
32,10,40.699662,-73.898795,4
32,10,40.6996663,-73.962377,6
32,10,40.699668,-73.959238,6
32,10,40.6996751,-73.9843694,7
32,10,40.6996898,-73.9799719,7
32,10,40.699696,-73.915562,4
32,10,40.6996981,-73.9442505,6
32,10,40.699699,-73.905493,4
32,10,40.699708,-73.957167,6
32,10,40.6997084,-73.9865363,7
32,10,40.6997312,-73.9829495,7
32,10,40.6997439,-73.9864357,7
32,10,40.6997693,-73.984274,7
32,10,40.6997752,-73.961795,6
32,10,40.6997786,-73.9863234,7
32,10,40.699791,-73.950091,6
32,10,40.69982,-73.920127,4
32,10,40.6998212,-73.9909708,7
32,10,40.699826,-73.886767,5
32,10,40.699833,-73.936963,6
32,10,40.699836,-73.993672,7
32,10,40.6998565,-73.9616556,6
32,10,40.699861,-73.928283,4
32,10,40.699863,-73.955896,6
32,10,40.6998631,-73.8811261,5
32,10,40.6998706,-73.976245,6
32,10,40.699874,-73.94042,6
32,10,40.699882,-73.908299,4
32,10,40.6998952,-73.9781692,7
32,10,40.6999172,-73.8923072,5
32,10,40.6999271,-73.9117817,4
32,10,40.6999426,-73.9901664,7
32,10,40.6999605,-73.9846871,7
32,10,40.6999615,-73.988353,7
32,10,40.699965,-73.885842,5
32,10,40.6999827,-73.868625,5
32,10,40.700005,-73.902953,4
32,10,40.700006,-73.948133,6
32,10,40.7000296,-73.9868865,7
32,10,40.700034,-73.906978,4
32,10,40.7000384,-73.9360843,6
32,10,40.7000511,-73.9917594,7
32,10,40.700056,-73.924582,4
32,10,40.700059,-73.932781,4
32,10,40.700072,-73.994529,7
32,10,40.700082,-73.899504,4
32,10,40.700104,-73.884922,5
32,10,40.700122,-73.906211,4
32,10,40.700123,-73.947128,6
32,10,40.700125,-73.916313,4
32,10,40.700129,-73.975843,6
32,10,40.7001297,-73.9850791,7
32,10,40.7001313,-73.9863179,7
32,10,40.7001503,-73.8802684,5
32,10,40.7001575,-73.9618165,6
32,10,40.700167,-73.9538643,6
32,10,40.700169,-73.909204,4
32,10,40.7001718,-73.9877672,7
32,10,40.700183,-73.882106,5
32,10,40.700183,-73.893249,5
32,10,40.7001964,-73.988705,7
32,10,40.700215,-73.946316,6
32,10,40.700221,-73.962179,6
32,10,40.700235,-73.95987,6
32,10,40.700247,-73.92088,4
32,10,40.700249,-73.937728,6
32,10,40.7002632,-73.96128,6
32,10,40.700271,-73.90488,4
32,10,40.700281,-73.941149,6
32,10,40.70029,-73.929035,4
32,10,40.700292,-73.952176,6
32,10,40.700309,-73.995379,7
32,10,40.7003177,-73.9313527,4
32,10,40.700335,-73.891437,5
32,10,40.700345,-73.9955637,7
32,10,40.700347,-73.977438,7
32,10,40.700358,-73.912569,4
32,10,40.700368,-73.906619,4
32,10,40.700372,-73.881302,5
32,10,40.7003934,-73.9892618,7
32,10,40.7003964,-73.9895549,7
32,10,40.700409,-73.903675,4
32,10,40.700416,-73.890497,5
32,10,40.7004243,-73.9443941,6
32,10,40.70043,-73.973593,6
32,10,40.700445,-73.950756,6
32,10,40.7004545,-73.9345238,4
32,10,40.700462,-73.8794598,5
32,10,40.700464,-73.947486,6
32,10,40.700472,-73.889691,5
32,10,40.7004723,-73.9955053,7
32,10,40.700473,-73.962524,6
32,10,40.700474,-73.883431,5
32,10,40.700481,-73.925329,4
32,10,40.700483,-73.9853171,7
32,10,40.7004834,-73.993351,7
32,10,40.700484,-73.90249,4
32,10,40.700501,-73.9002,4
32,10,40.7005099,-73.8546448,5
32,10,40.700511,-73.899116,4
32,10,40.700518,-73.898369,4
32,10,40.7005533,-73.9170628,4
32,10,40.7005537,-73.9848285,7
32,10,40.700609,-73.909938,4
32,10,40.7006174,-73.9789328,7
32,10,40.7006185,-73.9866286,7
32,10,40.700619,-73.977016,6
32,10,40.7006381,-73.9901689,7
32,10,40.7006415,-73.9364499,6
32,10,40.7006455,-73.987185,7
32,10,40.700667,-73.896096,4
32,10,40.70067,-73.9877341,7
32,10,40.700675,-73.921631,4
32,10,40.70068,-73.938484,6
32,10,40.700691,-73.991454,7
32,10,40.7007049,-73.9886829,7
32,10,40.7007117,-73.985932,7
32,10,40.700716,-73.901693,4
32,10,40.700718,-73.929787,4
32,10,40.700738,-73.904191,4
32,10,40.7007408,-73.9897356,7
32,10,40.7007646,-73.9903641,7
32,10,40.7007689,-73.9857956,7
32,10,40.7007726,-73.8945477,5
32,10,40.700777,-73.913328,4
32,10,40.7007791,-73.9909683,7
32,10,40.700792,-73.9605,6
32,10,40.7007967,-73.8786495,5
32,10,40.7008029,-73.9945974,7
32,10,40.700804,-73.90736,4
32,10,40.7008155,-73.9888389,7
32,10,40.700816,-73.95446,6
32,10,40.700822,-73.957457,6
32,10,40.700841,-73.976639,6
32,10,40.7008458,-73.8775908,5
32,10,40.7008488,-73.9331463,4
32,10,40.70085,-73.961921,6
32,10,40.7008539,-73.9951125,7
32,10,40.7008543,-73.99477,7
32,10,40.700862,-73.882451,5
32,10,40.7008641,-73.9421573,6
32,10,40.70087,-73.898521,4
32,10,40.700891,-73.893349,5
32,10,40.7009064,-73.9948215,7
32,10,40.70091,-73.926083,4
32,10,40.700922,-73.951288,6
32,10,40.700964,-73.892448,5
32,10,40.7009819,-73.9178131,4
32,10,40.7009973,-73.8573135,5
32,10,40.701,-73.963182,6
32,10,40.701029,-73.948116,6
32,10,40.7010428,-73.9903534,7
32,10,40.701046,-73.891527,5
32,10,40.701055,-73.904727,4
32,10,40.701064,-73.991296,7
32,10,40.7010647,-73.9865859,7
32,10,40.7010739,-73.9106766,4
32,10,40.701077,-73.94042,6
32,10,40.701083,-73.934793,4
32,10,40.701086,-73.900415,4
32,10,40.701091,-73.945014,6
32,10,40.701102,-73.922384,4
32,10,40.701104,-73.890865,5
32,10,40.70113,-73.960862,6
32,10,40.701141,-73.930543,4
32,10,40.701149,-73.890246,5
32,10,40.7011966,-73.9611444,6
32,10,40.701198,-73.914088,4
32,10,40.7012098,-73.8582427,5
32,10,40.701229,-73.902561,4
32,10,40.7012341,-73.9808629,7
32,10,40.7012349,-73.9934673,7
32,10,40.7012385,-73.9875708,7
32,10,40.701244,-73.908101,4
32,10,40.7012692,-73.857347,5
32,10,40.701276,-73.888862,5
32,10,40.70128,-73.881678,5
32,10,40.701281,-73.939501,6
32,10,40.701303,-73.936729,6
32,10,40.7013204,-74.0120976,7
32,10,40.701334,-73.926838,4
32,10,40.701345,-73.877924,5
32,10,40.7013511,-74.0140309,7
32,10,40.701354,-73.887931,5
32,10,40.7013675,-73.98285,7
32,10,40.701382,-73.955091,6
32,10,40.701398,-73.958071,6
32,10,40.7014071,-73.989534,7
32,10,40.7014086,-74.0119224,7
32,10,40.70141,-73.896649,4
32,10,40.7014112,-73.9185648,4
32,10,40.701429,-73.891654,5
32,10,40.701432,-73.887002,5
32,10,40.701439,-73.984761,7
32,10,40.7014524,-73.9895222,7
32,10,40.701458,-73.902948,4
32,10,40.7014774,-73.9918432,7
32,10,40.701487,-73.951921,6
32,10,40.701493,-73.905467,4
32,10,40.701494,-74.0119438,7
32,10,40.7014956,-73.9113992,4
32,10,40.7014994,-73.9606727,6
32,10,40.701508,-73.88607,5
32,10,40.7015184,-73.990043,7
32,10,40.70153,-73.923133,4
32,10,40.7015304,-73.9867175,7
32,10,40.7015373,-73.9638636,6
32,10,40.701538,-73.898854,4
32,10,40.701545,-73.938365,6
32,10,40.7015511,-73.942978,6
32,10,40.7015547,-73.9874176,7
32,10,40.7015637,-74.0121716,7
32,10,40.701568,-73.977476,7
32,10,40.7015722,-73.9611213,6
32,10,40.701573,-73.931291,4
32,10,40.701579,-73.950274,6
32,10,40.701586,-73.885139,5
32,10,40.701592,-73.988627,7
32,10,40.701594,-73.948748,6
32,10,40.7016008,-73.8678747,5
32,10,40.701615,-73.989675,7
32,10,40.701617,-73.91485,4
32,10,40.7016269,-73.9922965,7
32,10,40.701637,-73.942267,6
32,10,40.7016424,-73.9917617,7
32,10,40.7016457,-73.9905108,7
32,10,40.701655,-73.945645,6
32,10,40.7016579,-73.9923088,7
32,10,40.701663,-73.884245,5
32,10,40.7016812,-73.9917601,7
32,10,40.7016833,-73.965654,6
32,10,40.701684,-73.908844,4
32,10,40.7017028,-74.0103679,7
32,10,40.701705,-73.883747,5
32,10,40.7017319,-73.8763728,5
32,10,40.70175,-73.935089,4
32,10,40.701762,-73.927588,4
32,10,40.70177,-73.900698,4
32,10,40.701778,-73.882822,5
32,10,40.701778,-73.992221,7
32,10,40.701781,-74.011166,7
32,10,40.701798,-73.940544,6
32,10,40.7018395,-73.9193146,4
32,10,40.7018559,-73.9759283,6
32,10,40.70186,-73.88191,5
32,10,40.701862,-73.943825,6
32,10,40.7018767,-73.86883,5
32,10,40.701897,-73.894956,4
32,10,40.7019062,-73.9613015,6
32,10,40.70191,-73.936982,6
32,10,40.7019219,-73.8928805,5
32,10,40.70193,-73.881,5
32,10,40.701931,-73.906208,4
32,10,40.7019373,-73.9946178,7
32,10,40.701944,-73.961749,6
32,10,40.7019442,-73.9121679,4
32,10,40.701946,-73.955724,6
32,10,40.7019505,-73.8562921,5
32,10,40.701953,-73.958689,6
32,10,40.701957,-73.923886,4
32,10,40.701962,-73.903802,4
32,10,40.701969,-73.880498,5
32,10,40.702002,-73.932044,4
32,10,40.7020122,-73.9760257,6
32,10,40.702046,-73.9156,4
32,10,40.7020497,-73.8502708,5
32,10,40.702051,-73.952551,6
32,10,40.702075,-73.964518,6
32,10,40.702076,-73.879167,5
32,10,40.702077,-73.896981,4
32,10,40.7020909,-73.8618978,5
32,10,40.702103,-74.0092542,7
32,10,40.7021045,-73.867172,5
32,10,40.702124,-73.909585,4
32,10,40.702127,-73.891628,5
32,10,40.7021429,-74.009745,7
32,10,40.702147,-73.878251,5
32,10,40.702159,-73.949379,6
32,10,40.702174,-73.99408,7
32,10,40.7021859,-73.9928308,7
32,10,40.702188,-73.893436,5
32,10,40.702192,-73.928339,4
32,10,40.702204,-73.899188,4
32,10,40.702212,-73.976449,6
32,10,40.70222,-73.946276,6
32,10,40.702222,-73.877335,5
32,10,40.702232,-73.981175,7
32,10,40.7022659,-74.0092283,7
32,10,40.7022685,-73.9200656,4
32,10,40.702287,-73.982808,7
32,10,40.702294,-73.876398,5
32,10,40.702315,-73.935336,6
32,10,40.7023262,-73.9664664,6
32,10,40.702335,-73.890727,5
32,10,40.702346,-73.942381,6
32,10,40.702354,-73.984705,7
32,10,40.7023672,-73.9128975,4
32,10,40.702371,-73.90695,4
32,10,40.702374,-73.875431,5
32,10,40.7023777,-73.9682083,6
32,10,40.702388,-73.924636,4
32,10,40.7024,-73.904542,4
32,10,40.7024037,-74.0137608,7
32,10,40.702411,-73.941698,6
32,10,40.7024233,-73.9866753,7
32,10,40.702431,-73.932792,4
32,10,40.7024456,-73.9932333,7
32,10,40.702446,-74.0128199,7
32,10,40.702449,-73.900986,4
32,10,40.702457,-73.874463,5
32,10,40.702487,-73.995024,7
32,10,40.702488,-73.988535,7
32,10,40.702499,-73.916325,4
32,10,40.702506,-73.962392,6
32,10,40.70251,-73.956353,6
32,10,40.702514,-73.9895711,7
32,10,40.702518,-73.89411,5
32,10,40.702528,-73.959333,6
32,10,40.702535,-73.873512,5
32,10,40.7025422,-73.9907052,7
32,10,40.702549,-73.88983,5
32,10,40.702559,-73.910326,4
32,10,40.702564,-73.9917873,7
32,10,40.702567,-73.893131,5
32,10,40.7025787,-73.9925835,7
32,10,40.702593,-73.895202,4
32,10,40.702612,-73.872562,5
32,10,40.7026162,-73.9876214,7
32,10,40.702617,-73.953181,6
32,10,40.70262,-73.929091,4
32,10,40.702623,-73.965204,6
32,10,40.7026245,-73.8553564,5
32,10,40.702626,-73.879397,5
32,10,40.7026316,-73.8621289,5
32,10,40.702665,-73.901898,4
32,10,40.7026699,-73.8616382,5
32,10,40.702674,-73.933951,4
32,10,40.702686,-73.856145,5
32,10,40.702687,-73.871648,5
32,10,40.7026898,-73.8626033,5
32,10,40.7026971,-73.920816,4
32,10,40.7027059,-74.0083336,7
32,10,40.702714,-73.937318,6
32,10,40.702746,-73.8621648,5
32,10,40.702746,-73.897314,4
32,10,40.70276,-73.94545,6
32,10,40.702761,-73.888935,5
32,10,40.702762,-73.870733,5
32,10,40.702777,-73.894566,5
32,10,40.702784,-73.946907,6
32,10,40.7027873,-74.0084033,7
32,10,40.702788,-73.85704,5
32,10,40.702789,-73.963426,6
32,10,40.702799,-73.913644,4
32,10,40.70281,-73.907687,4
32,10,40.70281,-73.925389,4
32,10,40.7028283,-73.862662,5
32,10,40.7028291,-74.0119281,7
32,10,40.702838,-73.905284,4
32,10,40.702838,-73.869819,5
32,10,40.702849,-73.933523,4
32,10,40.702873,-73.899523,4
32,10,40.702886,-73.891942,5
32,10,40.702893,-73.869156,5
32,10,40.702895,-73.944217,6
32,10,40.702916,-73.977152,6
32,10,40.70294,-73.950247,6
32,10,40.702953,-73.91705,4
32,10,40.702963,-73.858643,5
32,10,40.7029654,-73.982742,7
32,10,40.70297,-73.868243,5
32,10,40.702972,-73.888043,5
32,10,40.702987,-73.945855,6
32,10,40.702994,-73.994709,7
32,10,40.702998,-73.911067,4
32,10,40.7030135,-73.8607392,5
32,10,40.7030325,-73.984663,7
32,10,40.703035,-73.9802132,7
32,10,40.703047,-73.929843,4
32,10,40.703052,-73.867247,5
32,10,40.703053,-73.942495,6
32,10,40.703063,-73.981111,7
32,10,40.703064,-73.901252,4
32,10,40.7030693,-73.9600891,6
32,10,40.703073,-73.878631,5
32,10,40.703075,-73.956985,6
32,10,40.7030876,-74.0077976,7
32,10,40.7031,-73.902639,4
32,10,40.7031001,-73.9866019,7
32,10,40.7031005,-73.8533156,5
32,10,40.703109,-73.859975,5
32,10,40.70311,-73.866538,5
32,10,40.703122,-73.964426,6
32,10,40.7031263,-73.9602715,6
32,10,40.7031268,-73.9215683,4
32,10,40.7031346,-73.9875906,7
32,10,40.7031516,-74.0144384,7
32,10,40.703157,-73.9887372,7
32,10,40.703158,-73.965875,6
32,10,40.703171,-73.932698,4
32,10,40.703176,-73.887181,5
32,10,40.703181,-73.953812,6
32,10,40.703183,-73.86564,5
32,10,40.7031971,-73.9895234,7
32,10,40.703207,-74.01257,7
32,10,40.703223,-73.856939,5
32,10,40.703223,-73.94078,6
32,10,40.703239,-73.92614,4
32,10,40.703239,-73.914386,4
32,10,40.7032441,-73.9906658,7
32,10,40.70325,-73.908432,4
32,10,40.703259,-73.864728,5
32,10,40.70327,-73.861423,5
32,10,40.703277,-73.906024,4
32,10,40.703287,-73.950641,6
32,10,40.7032931,-74.0102043,7
32,10,40.703305,-73.93423,4
32,10,40.7033107,-73.9925823,7
32,10,40.7033245,-73.9930575,7
32,10,40.7033303,-73.9003334,4
32,10,40.703334,-73.863794,5
32,10,40.703346,-73.994007,7
32,10,40.703351,-73.947539,6
32,10,40.703365,-73.89248,5
32,10,40.703372,-73.937648,6
32,10,40.70338,-73.88632,5
32,10,40.7034041,-73.8555587,5
32,10,40.703405,-73.917777,4
32,10,40.703415,-73.897646,4
32,10,40.7034175,-73.9070647,4
32,10,40.703422,-73.945909,6
32,10,40.7034246,-73.9117817,4
32,10,40.7034579,-73.9319307,4
32,10,40.703473,-73.930594,4
32,10,40.7034736,-73.8955166,4
32,10,40.703476,-73.89982,4
32,10,40.703485,-73.859144,5
32,10,40.7035187,-74.0115825,7
32,10,40.703523,-73.87787,5
32,10,40.703538,-73.903381,4
32,10,40.7035403,-73.8552784,5
32,10,40.7035412,-73.979988,7
32,10,40.7035554,-73.9223187,4
32,10,40.703556,-73.950225,6
32,10,40.7035762,-73.9810717,7
32,10,40.703577,-73.932815,4
32,10,40.703586,-73.885457,5
32,10,40.703588,-74.013114,7
32,10,40.703588,-73.944332,6
32,10,40.7036108,-74.0144047,7
32,10,40.7036188,-73.8628748,5
32,10,40.7036268,-73.9826366,7
32,10,40.703639,-73.957616,6
32,10,40.703664,-73.947052,6
32,10,40.703665,-73.901511,4
32,10,40.703667,-73.926891,4
32,10,40.703677,-73.915126,4
32,10,40.7036793,-74.0106058,7
32,10,40.703688,-73.909173,4
32,10,40.7036885,-73.9665481,6
32,10,40.703689,-73.965058,6
32,10,40.7036911,-73.984628,7
32,10,40.703714,-73.906761,4
32,10,40.7037182,-73.9826325,7
32,10,40.703747,-73.954442,6
32,10,40.70375,-74.007047,7
32,10,40.7037542,-73.9865807,7
32,10,40.703764,-73.942614,6
32,10,40.703773,-73.931155,4
32,10,40.7037855,-73.9875501,7
32,10,40.70379,-73.884595,5
32,10,40.703813,-74.008325,7
32,10,40.7038235,-73.9887267,7
32,10,40.7038483,-73.9894966,7
32,10,40.703853,-73.95127,6
32,10,40.703858,-73.918504,4
32,10,40.7038817,-73.8909848,5
32,10,40.7038849,-73.9906297,7
32,10,40.7038882,-73.9125434,4
32,10,40.7038906,-73.8555143,5
32,10,40.703914,-73.940893,6
32,10,40.7039354,-73.9347908,4
32,10,40.703945,-73.85407,5
32,10,40.7039467,-73.99339,7
32,10,40.703951,-73.861973,5
32,10,40.703955,-73.938488,6
32,10,40.70396,-73.895692,4
32,10,40.7039654,-73.8904172,5
32,10,40.703974,-73.904124,4
32,10,40.7039858,-73.9230722,4
32,10,40.703995,-73.883733,5
32,10,40.703996,-73.877097,5
32,10,40.704018,-73.897947,4
32,10,40.704019,-74.011576,7
32,10,40.7040291,-73.9599604,6
32,10,40.7040372,-73.8560376,5
32,10,40.7040587,-74.013192,7
32,10,40.704067,-73.900114,4
32,10,40.704071,-73.859614,5
32,10,40.7040856,-74.0089562,7
32,10,40.704086,-73.9477939,6
32,10,40.704092,-73.927644,4
32,10,40.704114,-73.915868,4
32,10,40.704126,-73.909915,4
32,10,40.704131,-73.930237,4
32,10,40.704156,-73.907507,4
32,10,40.7041683,-73.8895081,5
32,10,40.70418,-73.894808,5
32,10,40.7041888,-73.9710827,6
32,10,40.704201,-73.882874,5
32,10,40.704201,-73.96428,6
32,10,40.704203,-73.958244,6
32,10,40.7042055,-73.876178,5
32,10,40.704211,-73.961207,6
32,10,40.704229,-73.98102,7
32,10,40.7042509,-74.0063202,7
32,10,40.704256,-73.96721,6
32,10,40.704257,-73.931309,4
32,10,40.70426,-73.96569,6
32,10,40.7042682,-73.8918292,5
32,10,40.704277,-73.933011,4
32,10,40.704281,-73.982565,7
32,10,40.704285,-74.007671,7
32,10,40.704309,-73.94445,6
32,10,40.7043111,-73.9133159,4
32,10,40.704312,-73.91923,4
32,10,40.704312,-73.955074,6
32,10,40.7043164,-73.8543813,5
32,10,40.704345,-73.984583,7
32,10,40.7043504,-73.9486456,6
32,10,40.704359,-73.938323,6
32,10,40.704385,-73.901815,4
32,10,40.7043874,-73.8886182,5
32,10,40.7043916,-73.8752784,5
32,10,40.704401,-73.893917,5
32,10,40.704404,-73.882013,5
32,10,40.704409,-73.904865,4
32,10,40.7044126,-73.9238195,4
32,10,40.704418,-73.9519,6
32,10,40.7044536,-73.9875259,7
32,10,40.7044603,-73.9884247,7
32,10,40.7044729,-73.8743085,5
32,10,40.704473,-73.942734,6
32,10,40.7045079,-73.8568501,5
32,10,40.704526,-73.928395,4
32,10,40.704544,-73.950202,6
32,10,40.704545,-74.009462,7
32,10,40.704553,-73.916609,4
32,10,40.704558,-73.8733564,5
32,10,40.70456,-73.855071,5
32,10,40.704564,-73.910655,4
32,10,40.704566,-73.939127,6
32,10,40.704579,-73.895993,4
32,10,40.7045894,-73.8877572,5
32,10,40.704593,-73.908247,4
32,10,40.704607,-73.868473,5
32,10,40.704608,-73.898243,4
32,10,40.704608,-73.88115,5
32,10,40.704621,-73.893023,5
32,10,40.7046265,-73.8724556,5
32,10,40.7046275,-73.9350195,4
32,10,40.704637,-73.94103,6
32,10,40.7046387,-73.9865448,7
32,10,40.7046485,-74.0141905,7
32,10,40.704672,-74.008126,7
32,10,40.704678,-73.867603,5
32,10,40.7046953,-73.8715219,5
32,10,40.7047259,-73.9140133,4
32,10,40.704746,-73.860156,5
32,10,40.704747,-73.866769,5
32,10,40.704762,-73.964903,6
32,10,40.704764,-73.919957,4
32,10,40.7047757,-73.9004803,4
32,10,40.704786,-73.961854,6
32,10,40.7047975,-73.8869002,5
32,10,40.704799,-73.862113,5
32,10,40.7048,-73.869438,5
32,10,40.704814,-73.880288,5
32,10,40.704821,-73.865872,5
32,10,40.704822,-73.937849,6
32,10,40.7048248,-74.0149779,7
32,10,40.70483,-73.966325,6
32,10,40.7048413,-73.9245699,4
32,10,40.704845,-73.89213,5
32,10,40.704849,-73.905609,4
32,10,40.7048603,-74.0088781,7
32,10,40.704871,-73.901997,4
32,10,40.704876,-73.955704,6
32,10,40.7048803,-74.0163972,7
32,10,40.7048922,-73.8706697,5
32,10,40.704902,-73.899564,4
32,10,40.7049432,-74.0156712,7
32,10,40.7049448,-73.8575785,5
32,10,40.704958,-73.931507,4
32,10,40.704964,-73.928109,4
32,10,40.7049678,-73.9676124,6
32,10,40.704971,-73.933201,4
32,10,40.704972,-73.889843,5
32,10,40.704983,-73.952532,6
32,10,40.7049909,-74.0115503,7
32,10,40.704992,-73.91735,4
32,10,40.7049933,-73.8860322,5
32,10,40.705,-73.8765014,5
32,10,40.705002,-73.911396,4
32,10,40.705018,-73.879432,5
32,10,40.705019,-73.949471,6
32,10,40.705021,-73.944567,6
32,10,40.7050247,-74.0133531,7
32,10,40.705032,-73.908989,4
32,10,40.7050361,-73.8548885,5
32,10,40.705046,-73.903031,4
32,10,40.7050592,-73.8913005,5
32,10,40.7050728,-74.0165733,7
32,10,40.7050931,-74.016686,7
32,10,40.705097,-73.930632,4
32,10,40.7051191,-74.0168213,7
32,10,40.705148,-74.009984,7
32,10,40.705154,-73.855961,5
32,10,40.705171,-73.896282,4
32,10,40.705177,-73.936002,6
32,10,40.7051814,-73.914775,4
32,10,40.705182,-73.94285,6
32,10,40.705198,-73.898536,4
32,10,40.7052014,-73.8851712,5
32,10,40.705216,-73.920684,4
32,10,40.705223,-73.878565,5
32,10,40.7052297,-74.0150557,7
32,10,40.705244,-73.942146,6
32,10,40.705248,-73.929696,4
